501206117,武林輜汽路口,鳳山區,17,22.6159200,120.3345400
501206118,文山公兒三公園,鳳山區,18,22.6429900,120.3468000
501206119,鳳山中正國小,鳳山區,15,22.6274700,120.3738800
501206120,鳳山公28公園,鳳山區,10,22.6124500,120.3588400
501206121,北鳳山區清潔隊,鳳山區,15,22.6338600,120.3635100
501206122,青年光華路口,鳳山區,15,22.6218800,120.3493300
501206123,鳳甲公兒二公園,鳳山區,15,22.5952000,120.3418200
501206124,北門公園,鳳山區,12,22.6341200,120.3663300
501206125,八德八德路二段142巷口,鳳山區,10,22.6438600,120.3550600
501206126,八德路296巷文衡路口,鳳山區,12,22.6398300,120.3554100
501206127,文勇八德路口,鳳山區,10,22.6383500,120.3585400
501206128,公兒20公園,鳳山區,18,22.6341700,120.3486900
501206129,環河鳳東七街106巷口,鳳山區,14,22.6253100,120.3853700
501206130,五甲國中(龍成路),鳳山區,15,22.5982400,120.3292100
501206131,六成保南一路口,鳳山區,15,22.5878200,120.3490700
501206132,長樂和興街口,鳳山區,16,22.6171400,120.3559400
501206133,鳳埤鳳埤街50巷口,鳳山區,15,22.6292100,120.3795300
501206134,文福青年路口,鳳山區,20,22.6331000,120.3497800
501206135,鳳松博愛路口,鳳山區,15,22.6310500,120.3607000
501206136,台鐵鳳山車站(西側),鳳山區,20,22.6321000,120.3549800
501206137,勝利工協街口,鳳山區,20,22.6299500,120.3735900
501206138,五甲七老爺停車場,鳳山區,15,22.6013000,120.3415600
501206139,鳳山高中(文建街),鳳山區,46,22.6297300,120.3465400
501206140,海涵紅毛港路口,鳳山區,20,22.5914900,120.3448800
501206141,捷運鳳山國中站(3號出口),鳳山區,22,22.6251500,120.3736500
501206142,和德街公園(南側),鳳山區,20,22.6184300,120.3593800
501206143,家和五偉成街口,鳳山區,15,22.5861100,120.3445830
501206144,天天公園,鳳山區,16,22.6240000,120.3813700
501206145,中和公園,鳳山區,15,22.6262200,120.3460300
501206146,建國青年路口,鳳山區,14,22.6373500,120.3507800
501206147,杭州公園,鳳山區,15,22.6212300,120.3758000
501206148,環河鳳東三街口,鳳山區,15,22.6285900,120.3863500
501206149,福誠一三誠路口,鳳山區,15,22.5927700,120.3252600
501206150,富榮公園,鳳山區,16,22.5963600,120.3372200
501207001,捷運生態園區站(1號出口),左營區,44,22.6760400,120.3063100
501207002,微笑公園(文奇路側),左營區,17,22.6742400,120.3093600
501207003,博愛文奇路口南側,左營區,27,22.6731600,120.3047800
501207004,左營分局新莊派出所,左營區,10,22.6682700,120.3116300
501207005,重愛公園(文慈路側),左營區,17,22.6834000,120.3183900
501207006,微笑公園(崇德路8巷口),左營區,15,22.6731200,120.3095700
501207007,微笑公園(新庄仔路545巷口),左營區,19,22.6710200,120.3137000
501207008,榮德公園,左營區,18,22.6848100,120.3210500
501207009,福山國小,左營區,20,22.6842500,120.3159600
501207010,華夏西北扶輪公園(重愛路側),左營區,15,22.6875400,120.3130300
501207011,文藻外語大學正門,左營區,16,22.6708800,120.3180500
501207012,博愛重立路口南側,左營區,15,22.6796300,120.3089700
501207013,重仁兒童遊戲場(重仁路50巷口),左營區,20,22.6883100,120.3164000
501207014,幸福公園(高鐵路側),左營區,20,22.6896500,120.3112300
501207015,博愛明誠路口東南側,左營區,16,22.6603500,120.3032200
501207016,龍華國中(靠近自由二路6巷口),左營區,25,22.6586300,120.3090500
501207017,明誠自由路口(路口三處),左營區,23,22.6610700,120.3090900
501207018,光興裕誠路口東南側,左營區,15,22.6639800,120.3117200
501207019,裕誠裕誠472巷口(東西2側),左營區,18,22.6657900,120.3043400
501207020,裕誠富國路口(路口二處),左營區,19,22.6653600,120.3071300
501207021,自由自由三路101巷口西北側,左營區,15,22.6707100,120.3105900
501207022,微笑公園(天祥二路側),左營區,23,22.6688100,120.3136500
501207023,福山廣場(博愛四路側),左營區,16,22.6850700,120.3140700
501207024,重平兒童遊戲場,左營區,20,22.6843700,120.3112800
501207025,自由二路6巷至聖路口東側,左營區,14,22.6592900,120.3115600
501207026,原生植物園(靠高鐵路側),左營區,16,22.6828000,120.3032000
501207027,舊城國小(蓮潭路側),左營區,18,22.6828000,120.2924100
501207028,捷運巨蛋站(5號出口),左營區,60,22.6673000,120.3031700
501207029,福山公園(榮佑路側),左營區,19,22.6819300,120.3204900
501207030,捷運生態園區站(2號出口),左營區,50,22.6771000,120.3065900
501207031,裕誠富民路口東北側,左營區,16,22.6656600,120.3055700
501207032,大義國中(城峰路側),左營區,16,22.6751000,120.2909300
501207033,新莊華夏路口北側,左營區,21,22.6730000,120.2979700
501207034,三民家商(南屏路側),左營區,24,22.6664000,120.3002100
501207035,三民家商(裕誠路側),左營區,25,22.6659000,120.3023500
501207036,博愛明華路口東北側,左營區,15,22.6631900,120.3033600
501207037,文萊崇德路口西北側,左營區,16,22.6768900,120.3021300
501207038,左營忠信路8巷口西側,左營區,20,22.6762000,120.2867200
501207039,左營左營大路6巷口西側,左營區,20,22.6789700,120.2872100
501207040,軍校海功路口西側,左營區,15,22.6934000,120.2923400
501207041,公務人力發展中心(政德路側),左營區,35,22.6777000,120.3003400
501207042,左營區公所,左營區,16,22.6897900,120.2951600
501207043,明潭蓮潭路口東側,左營區,18,22.6900000,120.2991800
501207044,明誠富民路口(路口四處),左營區,21,22.6612000,120.3054000
501207045,勝利國小(南屏路側),左營區,20,22.6722000,120.2947000
501207046,捷運巨蛋站(4號出口),左營區,18,22.6674000,120.3034900
501207047,果貿公有市場西側,左營區,17,22.6689500,120.2872500
501207048,華夏兒童遊戲場(華夏路側),左營區,20,22.6818800,120.3061200
501207049,捷運凹子底站(3號出口),左營區,20,22.6577700,120.3031700
501207050,明誠富國路口東北側,左營區,16,22.6611700,120.3070800
501207052,新光國小(華夏路側),左營區,18,22.6806000,120.3049300
501207054,左營(舊城)車站,左營區,26,22.6742000,120.2936000
501207056,果峰果峰街50巷口北側,左營區,16,22.6705200,120.2872000
501207057,翠峰果峰街12巷口東側,左營區,20,22.6719600,120.2890900
501207058,蓮池潭兒童公園南區停車場,左營區,19,22.6864300,120.3024100
501207059,高鐵重信路口東側,左營區,19,22.6863400,120.3083000
501207060,捷運巨蛋站(3號出口),左營區,43,22.6659800,120.3031000
501207061,蓮池潭(高雄物產館),左營區,26,22.6805900,120.2974600
501207062,辛亥公有停車場,左營區,28,22.6646900,120.3101800
501207063,河堤公園(明誠二路側),左營區,31,22.6609000,120.3108000
501207064,左營國小,左營區,29,22.6905700,120.2924600
501207065,捷運世運站(1號出口),左營區,27,22.7007500,120.3020300
501207066,世運主場館,左營區,29,22.7025200,120.2925800
501207067,左營高中,左營區,56,22.6935500,120.2954800
501207068,高鐵左營站,左營區,31,22.6866700,120.3082700
501207069,孔營蓮潭路口,左營區,29,22.6879400,120.2975100
501207070,龍虎塔,左營區,28,22.6799300,120.2921000
501207071,福山廣場(文川路側),左營區,26,22.6858800,120.3140100
501207072,臺鐵新左營站,左營區,22,22.6885000,120.3074400
501207074,高雄榮總,左營區,38,22.6800300,120.3217200
501207075,自由黃昏市場,左營區,27,22.6721600,120.3113500
501207076,新光國小(曾子路側),左營區,18,22.6804800,120.3058900
501207077,新莊高中,左營區,29,22.6809600,120.3174900
501207078,海青工商,左營區,17,22.6744300,120.2864600
501207079,合群新城(緯九海景街口),左營區,16,22.6955100,120.2873800
501207080,富國公園,左營區,16,22.6638800,120.3067100
501207081,明德國小,左營區,14,22.6872600,120.2894800
501207082,新民國小,左營區,16,22.6763800,120.3126200
501207084,福山國中,左營區,35,22.6812500,120.3139400
501207085,新莊國小,左營區,15,22.6688600,120.3094100
501207086,文府國中,左營區,15,22.6915000,120.3161200
501207087,龍華國中(靠近大順一路口),左營區,16,22.6570800,120.3089100
501207088,介壽先鋒路口東南側,左營區,15,22.6812400,120.2828100
501207089,華夏西北扶輪公園(華夏路側),左營區,11,22.6866200,120.3123300
501207090,屏山國小,左營區,14,22.6937200,120.3019400
501207091,大義國中(翠華路側),左營區,16,22.6745100,120.2931600
501207092,微笑公園(博愛三路50巷口),左營區,32,22.6718400,120.3044800
501207093,龍華市場(忠言路側),左營區,12,22.6583500,120.3059600
501207094,文學公園(華夏路側),左營區,13,22.6891300,120.3180000
501207095,榮光公有停車場,左營區,10,22.6850600,120.3217300
501207096,文學公園(文學路),左營區,15,22.6899400,120.3184100
501207098,民族霞海路口,左營區,13,22.6899200,120.3214200
501207099,博愛重和路口(路口兩處),左營區,19,22.6841100,120.3129800
501207100,博愛扶輪公園(博愛四路側),左營區,22,22.6826700,120.3118300
501207101,新民國小(重立路232巷口),左營區,17,22.6760600,120.3146800
501207102,新民國小(重立路),左營區,18,22.6772800,120.3144200
501207103,崇實自助社區活動中心,左營區,12,22.6786200,120.2826200
501207104,自勉公園,左營區,11,22.6788200,120.2798700
501207105,臺鐵新左營站(站前一街東北側),左營區,25,22.6892300,120.3074700
501207106,合群新城(建業緯六路口),左營區,15,22.6977500,120.2864800
501207107,合群新城義區(海景街),左營區,10,22.6965900,120.2876600
501207108,半屏山登山南側步道入口,左營區,10,22.6914100,120.3029200
501207109,博愛四重仁路口,左營區,15,22.6873300,120.3165000
501207110,富民太原街口,左營區,15,22.6676600,120.3056200
501207111,實踐海景街口,左營區,13,22.6903000,120.2878800
501207112,海功海富路口,左營區,15,22.6937200,120.2892800
501207113,崇德翠華路口,左營區,20,22.6784700,120.2982900
501207114,華榮翠華路口,左營區,20,22.6716500,120.2913100
501207115,菜公公園,左營區,15,22.6752500,120.3158000
501207116,富國公園(安吉街),左營區,25,22.6644600,120.3076500
501207117,新莊翠華路口,左營區,25,22.6746600,120.2956300
501207118,介壽先勝路口,左營區,13,22.6811800,120.2808000
501207119,新庄仔博愛二路口(東南側),左營區,14,22.6699900,120.3041200
501207120,蓮潭滑水樂園,左營區,14,22.6784200,120.2954100
501207121,新莊一文上路口,左營區,17,22.6715400,120.3003100
501207122,博愛公園(立大路側),左營區,17,22.6780400,120.3060800
501207123,華夏民族一路口,左營區,15,22.6881400,120.3206000
501207124,龍德新大順一路口,左營區,16,22.6561000,120.3108300
501207125,博愛大順一路口(東北側),左營區,23,22.6564300,120.3033300
501207126,高鐵大中二路口,左營區,20,22.6849500,120.3058400
501208001,時代大道中華路口(西北側),前鎮區,34,22.5967500,120.3082500
501208002,捷運凱旋站(3號出口),前鎮區,29,22.5976000,120.3141800
501208003,捷運凱旋站(2號出口),前鎮區,24,22.5967300,120.3157000
501208004,前鎮地政事務所,前鎮區,12,22.5872300,120.3187400
501208005,同安德昌路口,前鎮區,15,22.5834100,120.3173500
501208006,前鎮國中(草衙一路),前鎮區,21,22.5838000,120.3221400
501208007,捷運草衙站(4號出口),前鎮區,30,22.5806400,120.3279500
501208008,港壽崇安街口,前鎮區,17,22.5718700,120.3308200
501208009,后安停車場,前鎮區,30,22.5733600,120.3222000
501208010,紅毛港國小,前鎮區,15,22.5844100,120.3345400
501208011,新光自強路口,前鎮區,37,22.6106500,120.3008400
501208012,民裕鄭和南路口(西南側),前鎮區,30,22.6067300,120.3142800
501208013,捷運獅甲站(4號出口),前鎮區,27,22.6061900,120.3076500
501208014,捷運獅甲站(3號出口),前鎮區,19,22.6065900,120.3079900
501208015,前鎮西甲敬老亭,前鎮區,15,22.6074400,120.3078400
501208016,中正高工(汕頭街口),前鎮區,22,22.6101700,120.3173500
501208017,崗山仔公園,前鎮區,15,22.6058500,120.3374000
501208018,高雄廣澤郵局,前鎮區,15,22.6159000,120.3105900
501208019,25號綠地公園,前鎮區,16,22.6164100,120.3157800
501208020,中正高工(黃埔街口),前鎮區,21,22.6115500,120.3177900
501208021,台鋁廣場,前鎮區,17,22.6043000,120.3037300
501208022,瑞北停車場,前鎮區,15,22.6089200,120.3297200
501208023,瑞祥高中,前鎮區,30,22.6017000,120.3252800
501208024,高雄市勞工局,前鎮區,21,22.5881900,120.3217400
501208026,前鎮區公所,前鎮區,21,22.5871000,120.3180100
501208027,中華復興路口(西南側),前鎮區,30,22.6061900,120.3043700
501208028,管仲沱江街口,前鎮區,16,22.6063200,120.3119800
501208029,獅甲社區(興仁國中棒球場),前鎮區,15,22.6020300,120.3033900
501208030,捷運獅甲站(2號出口),前鎮區,38,22.6058000,120.3085700
501208031,中山時代大道口(西北角),前鎮區,28,22.5987800,120.3133900
501208032,新光成功路口,前鎮區,34,22.6103000,120.2992500
501208033,光華公園,前鎮區,41,22.6085500,120.3164400
501208034,夢時代購物中心,前鎮區,19,22.5958600,120.3049300
501208035,捷運草衙站(1號出口),前鎮區,28,22.5795300,120.3290200
501208036,佛公國小,前鎮區,27,22.5738200,120.3200400
501208037,高雄市漁民服務中心,前鎮區,28,22.5721700,120.3174800
501208038,捷運前鎮高中站(1號出口),前鎮區,24,22.5881500,120.3219300
501208039,原住民故事館,前鎮區,22,22.5939200,120.3162400
501208040,中四中一路口,前鎮區,10,22.6016900,120.2917300
501208041,中鋼會館,前鎮區,15,22.6041100,120.3025300
501208042,朝陽寺,前鎮區,16,22.5775100,120.3220400
501208043,前鎮國中,前鎮區,16,22.5831100,120.3203500
501208044,五甲公園,前鎮區,15,22.5955300,120.3219900
501208045,台鋁廣場(成功二路),前鎮區,32,22.6033600,120.3020100
501208046,管仲民裕路口,前鎮區,16,22.6055700,120.3126700
501208047,瑞祥高中(凱旋四路),前鎮區,30,22.6031100,120.3240500
501208048,民權少康街口,前鎮區,23,22.6093300,120.3131000
501208049,興仁國中,前鎮區,16,22.5868200,120.3138200
501208050,瑞豐國中,前鎮區,20,22.6091000,120.3305700
501208051,輕軌軟體園區站,前鎮區,30,22.6051700,120.3006900
501208052,輕軌凱旋中華站,前鎮區,16,22.5935200,120.3112900
501208053,新光中山路口,前鎮區,21,22.6121300,120.3049100
501208054,中華忠勤路口,前鎮區,28,22.6052700,120.3049300
501208055,班超公園,前鎮區,20,22.6009600,120.3255700
501208056,二聖公園,前鎮區,27,22.6138500,120.3183000
501208057,高雄市政府消防局,前鎮區,28,22.5930900,120.3073500
501208058,聖和公園,前鎮區,16,22.6121100,120.3234900
501208059,高雄市圖書館總館,前鎮區,29,22.6106100,120.3021000
501208060,瑞豐公車總站,前鎮區,16,22.6061400,120.3387600
501208061,輕軌凱旋瑞田站,前鎮區,21,22.5991600,120.3198900
501208062,輕軌前鎮之星站,前鎮區,16,22.5963400,120.3153700
501208063,前鎮民權公園,前鎮區,16,22.6135100,120.3139700
501208064,北一路西十一街口,前鎮區,20,22.6053500,120.2884800
501208065,高雄加工出口區員工宿舍(擴建路),前鎮區,10,22.5909100,120.3043600
501208066,臨加東臨加北路口,前鎮區,12,22.5779600,120.3195800
501208067,新正薪醫院,前鎮區,10,22.6079700,120.3180200
501208068,前鎮高中(樹人路側),前鎮區,10,22.5875600,120.3206600
501208069,康定康定路166巷口,前鎮區,10,22.5893200,120.3163400
501208070,漁港草衙二路口,前鎮區,20,22.5815600,120.3228400
501208071,國慶明龍街口,前鎮區,11,22.5875400,120.3380000
501208072,前鎮圖書館,前鎮區,14,22.6024700,120.3334100
501208073,一心和平二路口,前鎮區,20,22.6070000,120.3202600
501208074,瑞福路公共停車場,前鎮區,19,22.6077000,120.3354300
501208075,英德街公有民營停車場,前鎮區,12,22.6138700,120.3224600
501208076,光華國中(和平二路),前鎮區,15,22.6115600,120.3224400
501208077,獅甲社區,前鎮區,10,22.6033100,120.3056900
501208078,正勤停車場,前鎮區,19,22.6043100,120.3091400
501208079,成功特殊教育學校,前鎮區,12,22.6056800,120.3023500
501208080,輕軌機廠站,前鎮區,14,22.6088400,120.3254300
501208081,輕軌凱旋二聖站,前鎮區,20,22.6117400,120.3267600
501208082,林森中華五路口,前鎮區,10,22.6095500,120.3036100
501208083,環區一環區四路口,前鎮區,11,22.5889600,120.2966600
501208084,瑞崗兒童遊戲場,前鎮區,11,22.6062500,120.3315000
501208085,獅甲公園,前鎮區,17,22.6121500,120.3064100
501208086,愛群國小,前鎮區,24,22.6150700,120.3129600
501208087,捷運三多商圈站(3號出口),前鎮區,31,22.6132300,120.3049200
501208088,凱旋一心一路口,前鎮區,20,22.6053200,120.3247800
501208089,西山兒童遊戲場,前鎮區,16,22.6096700,120.3103400
501208090,凱興凱旺街口,前鎮區,15,22.5923500,120.3218100
501208091,高雄軟體園區,前鎮區,30,22.6046200,120.2993870
501208092,三多桂林街口,前鎮區,15,22.6176300,120.3156600
501208093,鎮東公園,前鎮區,17,22.5920800,120.3091600
501208094,育群兒童遊戲場,前鎮區,16,22.6051300,120.3220200
501208095,勞工公園,前鎮區,25,22.6064800,120.3100500
501208096,廣西梧州街口,前鎮區,14,22.6152000,120.3157100
501208097,樂群國小,前鎮區,20,22.6074600,120.3229700
501208098,高雄捷運股份有限公司,前鎮區,15,22.5829800,120.3327200
501208099,中華中華五路939巷口,前鎮區,15,22.6005700,120.3064600
501208100,興東公園,前鎮區,19,22.6109600,120.3149400
501208102,時代大道時代南二路口,前鎮區,18,22.5974100,120.3111400
501208103,瑞南公園(瑞南街),前鎮區,15,22.5957700,120.3173700
501208104,文小九公園(鎮東五街),前鎮區,14,22.5887800,120.3114000
501208105,興仁公園(興旺路),前鎮區,15,22.5861200,120.3110700
501208106,民瑞中山三路口,前鎮區,16,22.6042600,120.3098900
501208107,光華鄭和南路口,前鎮區,19,22.6053100,120.3158500
501208108,籬仔內公園,前鎮區,19,22.6050700,120.3197600
501208109,翠亨北漁港路口,前鎮區,17,22.5840700,120.3252000
501208110,瑞祥高中(忠誠路),前鎮區,20,22.6004500,120.3239800
501208111,修文一心二路口,前鎮區,15,22.6118990,120.3095910
501208112,漁港南一興漁三路口,前鎮區,32,22.5672600,120.3159300
501208113,環區一南二路口,前鎮區,20,22.5975300,120.2939500
501208114,環區四南二路口,前鎮區,20,22.5958800,120.2913700
501208115,臨海工業區前鎮園區公園,前鎮區,15,22.5819600,120.3164500
501209001,捷運巨蛋站(2號出口),鼓山區,40,22.6648300,120.3031000
501209002,龍華國小,鼓山區,20,22.6549300,120.2974500
501209003,明誠馬卡道路口(東南側),鼓山區,14,22.6624900,120.2853900
501209004,明誠裕國街口,鼓山區,15,22.6610400,120.2935100
501209005,博愛大順路口,鼓山區,18,22.6558800,120.3032100
501209006,小鹿公園,鼓山區,19,22.6572900,120.2912800
501209007,民康兒童公園,鼓山區,15,22.6620100,120.2943500
501209008,捷運凹子底站(4號出口),鼓山區,86,22.6593800,120.3028600
501209009,美術東四美術北五街口(北側),鼓山區,20,22.6642900,120.2903900
501209010,內惟公園(新疆路側),鼓山區,14,22.6564900,120.2775800
501209011,凹子底森林公園(龍德路側),鼓山區,25,22.6604200,120.2972400
501209012,凹子底森林公園(明誠三路側),鼓山區,21,22.6609900,120.2991100
501209013,華榮慶豐路口,鼓山區,15,22.6678900,120.2957100
501209014,中華一路161巷口,鼓山區,12,22.6630900,120.2928600
501209015,逢甲翠華路397巷口(東南側),鼓山區,15,22.6631600,120.2842200
501209016,青海美術東二路口(西北側),鼓山區,29,22.6514500,120.2877500
501209017,美術東四美術東七街口(東北側),鼓山區,13,22.6620500,120.2904100
501209018,美術東二明誠路口(西南側),鼓山區,20,22.6611800,120.2883600
501209019,皮克尼克公園,鼓山區,25,22.6543800,120.2880100
501209020,鼓山高中,鼓山區,20,22.6513600,120.2750300
501209021,青海九如路口(東北側),鼓山區,14,22.6518200,120.2792700
501209022,哨船安海街口(東側),鼓山區,10,22.6190500,120.2692400
501209023,捷運西子灣站(2號出口),鼓山區,27,22.6211800,120.2752300
501209024,濱海臨海路口(西南側),鼓山區,22,22.6236400,120.2698700
501209025,哨船頭公園,鼓山區,15,22.6184500,120.2687700
501209026,捷運西子灣站(1號出口),鼓山區,17,22.6221260,120.2734810
501209027,中華藝校(美術東一路),鼓山區,19,22.6560300,120.2888100
501209028,鼓山分局新濱派出所,鼓山區,28,22.6222600,120.2754700
501209029,華榮公園,鼓山區,53,22.6644400,120.2969000
501209030,凹子底森林公園(神農路),鼓山區,18,22.6578700,120.2965900
501209031,凹子底森林公園(至聖路),鼓山區,30,22.6596100,120.2968400
501209032,西子灣風景區,鼓山區,28,22.6182400,120.2660900
501209033,南屏大順路口,鼓山區,20,22.6557800,120.2999100
501209034,青海鼓山路口,鼓山區,15,22.6517300,120.2762900
501209035,哈瑪星鐵道文化園區(臨海新路),鼓山區,28,22.6203400,120.2771100
501209036,一號船渠景觀橋,鼓山區,16,22.6207900,120.2701300
501209037,願景橋,鼓山區,16,22.6508100,120.2875300
501209038,雄峰公園,鼓山區,16,22.6675400,120.2853000
501209039,中山大學社科院,鼓山區,30,22.6261700,120.2650400
501209040,中山大學海工館,鼓山區,31,22.6287500,120.2625900
501209041,明誠高中(華寧路),鼓山區,16,22.6674800,120.2922800
501209042,鼓山國小(臨海二路),鼓山區,15,22.6232900,120.2715500
501209043,龍勝大順路口,鼓山區,25,22.6545200,120.2956500
501209044,厚泰公有停車場西側,鼓山區,15,22.6461600,120.2787000
501209045,鼓山鼓山一路119巷口,鼓山區,16,22.6278500,120.2793700
501209046,台鐵美術館車站,鼓山區,22,22.6520400,120.2811100
501209049,輕軌內惟藝術中心,鼓山區,20,22.6550190,120.2824090
501209050,中華一路828號南側,鼓山區,13,22.6600200,120.2920900
501209051,中山大學工學院,鼓山區,24,22.6266600,120.2665900
501209052,中山大學圖資大樓,鼓山區,22,22.6270800,120.2661100
501209053,中華美術北三路口北側,鼓山區,20,22.6626700,120.2922200
501209054,中山大學材料大樓,鼓山區,10,22.6271000,120.2668900
501209055,裕興華泰路185巷口,鼓山區,14,22.6698400,120.2924200
501209056,裕誠美術館路口,鼓山區,15,22.6548400,120.2940000
501209057,鼓山區戶政事務所第二辦公處,鼓山區,10,22.6674300,120.2895200
501209058,裕誠富農路口,鼓山區,15,22.6565700,120.2940600
501209060,西藏翠華路口,鼓山區,20,22.6549000,120.2815900
501209061,中華郵政前峰郵局,鼓山區,13,22.6682800,120.2863100
501209062,鼓山國小(登山街),鼓山區,15,22.6244000,120.2722700
501209063,明華國中(南屏路),鼓山區,24,22.6623800,120.3001600
501209064,雄峰公園(鼓山三路),鼓山區,15,22.6676300,120.2822400
501209065,河邊興隆路口,鼓山區,15,22.6365100,120.2838400
501209066,美術東二美術北三路口,鼓山區,14,22.6632400,120.2886800
501209067,綠川河川街口,鼓山區,15,22.6352900,120.2837700
501209068,翠華日昌路口,鼓山區,17,22.6587300,120.2821300
501209069,中山大學體育館,鼓山區,18,22.6251300,120.2660700
501209070,中山大學西灣藝廊,鼓山區,17,22.6272700,120.2650300
501209071,中山大學海資館,鼓山區,17,22.6303700,120.2623400
501209072,龍德新自由一路口,鼓山區,20,22.6547700,120.3071200
501209073,青海公園,鼓山區,15,22.6514700,120.2836900
501209074,輕軌馬卡道站,鼓山區,23,22.6475700,120.2813300
501209075,內惟國小(鼓山三路),鼓山區,16,22.6565640,120.2754220
501209076,高雄市立圖書館鼓山分館,鼓山區,13,22.6535100,120.2756800
501209077,前峰兒童遊戲場,鼓山區,15,22.6655400,120.2843400
501209078,中華一青海路口,鼓山區,13,22.6510900,120.2917400
501209079,內惟車站(翠華路),鼓山區,25,22.6662100,120.2870500
501209080,內惟車站(馬卡道路),鼓山區,21,22.6654000,120.2870300
501209081,翠華葆楨路口,鼓山區,15,22.6611800,120.2834900
501209082,桃子園鼓山三路(東南側),鼓山區,30,22.6711900,120.2855400
501209083,中華翠華路口,鼓山區,20,22.6676000,120.2881600
501209084,美術北三馬卡道路口,鼓山區,20,22.6642400,120.2861700
501209085,鼓山車站,鼓山區,16,22.6418300,120.2805100
501209086,龍德新新順路口,鼓山區,18,22.6544000,120.3056700
501209087,七賢國中(美術東四路),鼓山區,21,22.6587100,120.2901200
501209088,壽山國中,鼓山區,15,22.6328700,120.2784500
501209090,富農龍德路口,鼓山區,14,22.6564800,120.2974300
501209091,美術東四美術東一路口,鼓山區,16,22.6558900,120.2901800
501209092,內惟公園(九如四路側),鼓山區,16,22.6580000,120.2788100
501209093,大榮高中,鼓山區,15,22.6530600,120.2791900
501209094,青海美術東四路口,鼓山區,16,22.6512800,120.2892300
501209095,中華美明路口,鼓山區,14,22.6647500,120.2920900
501209096,鼓山鼓山三路209巷口,鼓山區,15,22.6651100,120.2803700
501209097,鼓山鼓山三路153巷口,鼓山區,15,22.6624100,120.2779600
501209098,壽山動物園停車場,鼓山區,15,22.6347000,120.2803700
501210001,捷運世運站(2號出口),楠梓區,20,22.7023000,120.3022800
501210002,捷運油廠國小站(2號出口),楠梓區,20,22.7091300,120.3019900
501210003,歡樂17停車場,楠梓區,15,22.7103800,120.2927300
501210004,七號公園(加昌路側),楠梓區,20,22.7148000,120.2961900
501210005,加昌兒童遊戲場,楠梓區,20,22.7183200,120.2965900
501210006,大學西路口(第一綜合大樓),楠梓區,31,22.7301700,120.2785000
501210007,藍田公園(高雄大學路側),楠梓區,15,22.7286800,120.2849900
501210008,土庫清豐二路口東北側,楠梓區,28,22.7362400,120.3301200
501210009,楠梓國小,楠梓區,14,22.7327700,120.3281300
501210010,楠梓區公所,楠梓區,15,22.7287000,120.3263900
501210011,楠陽國小,楠梓區,15,22.7249500,120.3299800
501210012,高雄少年及家事法院,楠梓區,15,22.7310100,120.3354500
501210013,惠民里集會所,楠梓區,15,22.7321700,120.3228700
501210014,惠民公有停車場,楠梓區,15,22.7233600,120.2941400
501210015,仁昌里公園,楠梓區,15,22.7222300,120.2943200
501210016,德民藍昌路口東側,楠梓區,15,22.7219800,120.2910500
501210017,加昌國小(智群路側),楠梓區,14,22.7199100,120.2979400
501210018,榮新加昌路口南側,楠梓區,14,22.7143700,120.2973300
501210019,捷運都會公園站(3號出口),楠梓區,25,22.7304600,120.3210000
501210020,高雄都會公園(德民路側),楠梓區,15,22.7309900,120.3159900
501210021,後勁公園,楠梓區,19,22.7236900,120.3164200
501210022,楠梓和平公園,楠梓區,15,22.7223300,120.3124500
501210023,捷運楠梓加工區站(2號出口),楠梓區,22,22.7183400,120.3067100
501210024,翠屏里活動中心(德賢路530巷口),楠梓區,15,22.7271500,120.3019200
501210025,普同精舍,楠梓區,14,22.7275400,120.2980100
501210026,德民路356巷德賢路口西北側,楠梓區,15,22.7267700,120.3045000
501210027,楠梓高中,楠梓區,61,22.7445600,120.3313000
501210028,清豐公園,楠梓區,15,22.7352500,120.3366300
501210029,清豐公有停車場,楠梓區,13,22.7378600,120.3276100
501210030,幸福新城,楠梓區,16,22.7233700,120.2913000
501210031,秀群加宏路口東側,楠梓區,18,22.7187300,120.2988000
501210032,右昌元帥府,楠梓區,15,22.7107700,120.2894000
501210033,右昌國中,楠梓區,14,22.7132800,120.2867500
501210034,捷運楠梓加工出口區站(1號出口),楠梓區,42,22.7185700,120.3061600
501210035,加昌國小,楠梓區,24,22.7214900,120.2965900
501210036,捷運都會公園站(4號出口),楠梓區,27,22.7302100,120.3205300
501210037,國立高雄科技大學第一校區,楠梓區,20,22.7527000,120.3313900
501210038,高雄市立圖書館右昌分館,楠梓區,17,22.7155800,120.2902100
501210039,高雄大學,楠梓區,29,22.7326300,120.2842500
501210040,市立中山高級中學(藍田路側),楠梓區,52,22.7273600,120.2919500
501210041,高雄市區監理所,楠梓區,15,22.7311300,120.3170400
501210042,德賢德惠路口西北側,楠梓區,28,22.7262300,120.3025000
501210043,捷運後勁站(1號出口),楠梓區,17,22.7225400,120.3164000
501210044,臺灣高雄少年及家事法院(常順街),楠梓區,16,22.7326100,120.3351200
501210045,清豐土庫路口,楠梓區,16,22.7362900,120.3314600
501210046,七號公園(加宏路側),楠梓區,20,22.7176800,120.2955100
501210047,國昌國中,楠梓區,16,22.7191700,120.2860000
501210048,捷運油廠國小站(1號出口),楠梓區,13,22.7078300,120.3020500
501210049,翠屏兒童遊戲場,楠梓區,10,22.7284900,120.3012300
501210050,楠梓車站,楠梓區,30,22.7269100,120.3245200
